Date,Open,High,Low,Close,Volume
17/12/2001,0.175,0.18,0.175,0.18,467088
18/12/2001,0.185,0.185,0.18,0.18,349636
19/12/2001,0.175,0.18,0.175,0.18,26000
20/12/2001,0.18,0.185,0.18,0.18,162203
21/12/2001,0.18,0.195,0.18,0.195,357053
24/12/2001,0.195,0.195,0.19,0.195,192300
27/12/2001,0.19,0.19,0.19,0.19,33000
28/12/2001,0.185,0.195,0.185,0.195,59000
31/12/2001,0.19,0.195,0.185,0.195,66831
02/01/2002,0.195,0.195,0.185,0.185,65840
03/01/2002,0.19,0.19,0.185,0.185,127500
04/01/2002,0.19,0.19,0.185,0.185,289411
07/01/2002,0.185,0.19,0.18,0.18,481449
08/01/2002,0.185,0.185,0.18,0.18,146191
09/01/2002,0.18,0.19,0.18,0.19,86802
10/01/2002,0.19,0.19,0.185,0.185,57900
11/01/2002,0.18,0.18,0.18,0.18,182600
14/01/2002,0.18,0.18,0.175,0.175,77500
15/01/2002,0.175,0.175,0.175,0.175,204000
16/01/2002,0.175,0.175,0.175,0.175,142908
17/01/2002,0.17,0.17,0.165,0.165,346500
18/01/2002,0.165,0.165,0.165,0.165,55000
21/01/2002,0.165,0.165,0.16,0.16,38000
22/01/2002,0.158,0.158,0.145,0.155,239400
23/01/2002,0.155,0.155,0.155,0.155,62842
24/01/2002,0.155,0.165,0.15,0.165,214458
25/01/2002,0.165,0.165,0.16,0.16,133800
29/01/2002,0.16,0.16,0.145,0.155,165651
30/01/2002,0.15,0.15,0.15,0.15,102192
31/01/2002,0.15,0.155,0.15,0.15,89500
01/02/2002,0.15,0.15,0.15,0.15,53999
04/02/2002,0.15,0.15,0.15,0.15,119550
05/02/2002,0.154,0.155,0.15,0.15,252159
06/02/2002,0.15,0.155,0.15,0.15,264355
07/02/2002,0.15,0.15,0.15,0.15,309200
08/02/2002,0.15,0.15,0.15,0.15,192592
11/02/2002,0.15,0.165,0.15,0.155,209076
12/02/2002,0.155,0.16,0.155,0.155,152080
13/02/2002,0.155,0.155,0.15,0.155,33300
14/02/2002,0.15,0.15,0.15,0.15,240700
15/02/2002,0.15,0.15,0.145,0.145,56500
18/02/2002,0.145,0.155,0.145,0.15,86950
19/02/2002,0.155,0.155,0.15,0.15,182458
20/02/2002,0.15,0.15,0.15,0.15,83960
21/02/2002,0.15,0.155,0.145,0.145,237432
22/02/2002,0.145,0.145,0.145,0.145,21714
25/02/2002,0.145,0.145,0.135,0.135,212486
26/02/2002,0.14,0.14,0.105,0.11,876943
27/02/2002,0.115,0.13,0.11,0.11,385871
28/02/2002,0.11,0.12,0.105,0.105,260000
01/03/2002,0.1,0.105,0.1,0.105,417500
04/03/2002,0.11,0.11,0.105,0.105,121800
05/03/2002,0.105,0.105,0.105,0.105,121000
06/03/2002,0.105,0.11,0.105,0.11,73763
07/03/2002,0.11,0.125,0.11,0.125,45857
08/03/2002,0.125,0.125,0.12,0.12,69000
11/03/2002,0.125,0.135,0.12,0.135,260000
12/03/2002,0.13,0.13,0.125,0.125,106213
13/03/2002,0.12,0.12,0.12,0.12,37500
14/03/2002,0.12,0.125,0.12,0.12,90956
15/03/2002,0.13,0.155,0.13,0.15,1027497
18/03/2002,0.155,0.16,0.14,0.14,758447
19/03/2002,0.15,0.15,0.145,0.145,206700
20/03/2002,0.145,0.155,0.145,0.155,145100
21/03/2002,0.155,0.155,0.145,0.15,88400
22/03/2002,0.145,0.15,0.145,0.15,270742
25/03/2002,0.145,0.145,0.135,0.135,313058
26/03/2002,0.135,0.135,0.135,0.135,4500
27/03/2002,0.145,0.145,0.145,0.145,2000
28/03/2002,0.135,0.14,0.135,0.14,106232
02/04/2002,0.14,0.14,0.135,0.135,78960
03/04/2002,0.13,0.13,0.125,0.13,113308
04/04/2002,0.125,0.125,0.125,0.125,36250
05/04/2002,0.125,0.13,0.125,0.13,142092
08/04/2002,0.125,0.125,0.115,0.115,156111
09/04/2002,0.12,0.12,0.115,0.115,90557
10/04/2002,0.115,0.12,0.115,0.12,59012
11/04/2002,0.12,0.12,0.12,0.12,56878
12/04/2002,0.115,0.12,0.115,0.12,104000
15/04/2002,0.12,0.12,0.115,0.115,99000
16/04/2002,0.115,0.12,0.115,0.12,30000
17/04/2002,0.115,0.12,0.115,0.12,55890
18/04/2002,0.115,0.115,0.115,0.115,64038
19/04/2002,0.115,0.13,0.115,0.12,335258
22/04/2002,0.125,0.125,0.125,0.125,2000
23/04/2002,0.13,0.13,0.125,0.125,4000
24/04/2002,0.125,0.13,0.125,0.13,158000
26/04/2002,0.125,0.125,0.125,0.125,78200
29/04/2002,0.125,0.125,0.12,0.12,65400
30/04/2002,0.12,0.12,0.12,0.12,129000
01/05/2002,0.12,0.12,0.12,0.12,0
02/05/2002,0.12,0.125,0.12,0.125,264000
03/05/2002,0.12,0.12,0.12,0.12,3000
06/05/2002,0.12,0.12,0.115,0.115,118868
07/05/2002,0.115,0.125,0.115,0.115,89977
08/05/2002,0.115,0.115,0.115,0.115,100000
09/05/2002,0.115,0.115,0.115,0.115,30000
10/05/2002,0.115,0.115,0.105,0.11,25000
13/05/2002,0.11,0.11,0.11,0.11,36750
14/05/2002,0.115,0.115,0.115,0.115,61500
15/05/2002,0.115,0.115,0.11,0.115,196620
16/05/2002,0.11,0.115,0.105,0.11,455880
17/05/2002,0.11,0.11,0.11,0.11,150000
20/05/2002,0.11,0.115,0.11,0.115,31500
21/05/2002,0.115,0.115,0.11,0.11,53400
22/05/2002,0.115,0.115,0.105,0.105,60270
23/05/2002,0.11,0.12,0.11,0.12,69000
24/05/2002,0.125,0.125,0.115,0.12,86600
27/05/2002,0.12,0.12,0.115,0.115,62000
28/05/2002,0.11,0.115,0.11,0.115,228500
29/05/2002,0.115,0.115,0.11,0.115,176500
30/05/2002,0.115,0.115,0.115,0.115,28192
31/05/2002,0.115,0.115,0.115,0.115,142250
03/06/2002,0.115,0.115,0.115,0.115,22500
04/06/2002,0.115,0.12,0.115,0.115,132405
05/06/2002,0.115,0.115,0.11,0.11,163653
06/06/2002,0.11,0.115,0.11,0.11,43311
07/06/2002,0.11,0.11,0.11,0.11,219550
11/06/2002,0.11,0.11,0.11,0.11,119701
12/06/2002,0.11,0.115,0.11,0.11,194636
13/06/2002,0.105,0.11,0.105,0.105,38200
14/06/2002,0.105,0.105,0.105,0.105,64000
17/06/2002,0.11,0.11,0.1,0.1,493500
18/06/2002,0.1,0.1,0.095,0.095,65058
19/06/2002,0.097,0.1,0.097,0.097,152957
20/06/2002,0.097,0.1,0.097,0.097,41550
21/06/2002,0.097,0.1,0.097,0.1,23000
24/06/2002,0.1,0.1,0.096,0.1,200000
25/06/2002,0.095,0.095,0.093,0.095,626500
26/06/2002,0.093,0.093,0.09,0.09,370358
27/06/2002,0.09,0.09,0.085,0.085,226804
28/06/2002,0.084,0.1,0.081,0.1,918611
01/07/2002,0.1,0.1,0.1,0.1,10000
02/07/2002,0.085,0.086,0.085,0.086,5800
03/07/2002,0.086,0.086,0.084,0.085,145000
04/07/2002,0.086,0.09,0.086,0.09,201500
05/07/2002,0.09,0.09,0.086,0.086,32000
08/07/2002,0.089,0.089,0.087,0.087,96000
09/07/2002,0.095,0.095,0.095,0.095,10000
10/07/2002,0.095,0.095,0.095,0.095,0
11/07/2002,0.1,0.1,0.087,0.087,56000
12/07/2002,0.087,0.087,0.087,0.087,4000
15/07/2002,0.09,0.09,0.09,0.09,8000
16/07/2002,0.095,0.095,0.087,0.087,25000
17/07/2002,0.087,0.087,0.087,0.087,11500
18/07/2002,0.087,0.087,0.082,0.087,19000
19/07/2002,0.082,0.082,0.082,0.082,3000
22/07/2002,0.082,0.083,0.082,0.083,13000
23/07/2002,0.082,0.082,0.082,0.082,3500
24/07/2002,0.082,0.1,0.082,0.083,72000
25/07/2002,0.085,0.085,0.081,0.081,52000
26/07/2002,0.082,0.082,0.082,0.082,25000
29/07/2002,0.085,0.085,0.085,0.085,18383
30/07/2002,0.082,0.085,0.082,0.082,42000
31/07/2002,0.081,0.082,0.081,0.082,136617
01/08/2002,0.081,0.081,0.081,0.081,2000
02/08/2002,0.082,0.082,0.082,0.082,20000
05/08/2002,0.082,0.082,0.082,0.082,0
06/08/2002,0.081,0.081,0.081,0.081,13000
07/08/2002,0.082,0.085,0.081,0.081,15835
08/08/2002,0.081,0.081,0.081,0.081,3400
09/08/2002,0.081,0.085,0.081,0.085,16000
12/08/2002,0.082,0.082,0.082,0.082,100000
13/08/2002,0.085,0.085,0.085,0.085,15213
14/08/2002,0.085,0.085,0.085,0.085,0
15/08/2002,0.084,0.085,0.084,0.084,25500
16/08/2002,0.09,0.09,0.09,0.09,37000
19/08/2002,0.09,0.099,0.09,0.099,109000
20/08/2002,0.1,0.11,0.1,0.11,169249
21/08/2002,0.11,0.11,0.105,0.105,300000
22/08/2002,0.1,0.11,0.1,0.11,51500
23/08/2002,0.11,0.11,0.105,0.11,117008
26/08/2002,0.11,0.11,0.11,0.11,205000
27/08/2002,0.115,0.14,0.115,0.135,634896
28/08/2002,0.135,0.135,0.125,0.125,252318
29/08/2002,0.125,0.125,0.115,0.12,124510
30/08/2002,0.12,0.12,0.12,0.12,19372
02/09/2002,0.12,0.125,0.115,0.125,69428
03/09/2002,0.125,0.125,0.125,0.125,47500
04/09/2002,0.13,0.13,0.125,0.125,113000
05/09/2002,0.13,0.13,0.115,0.115,70221
06/09/2002,0.115,0.12,0.115,0.12,34500
09/09/2002,0.115,0.12,0.115,0.12,42000
10/09/2002,0.12,0.12,0.12,0.12,10000
11/09/2002,0.12,0.125,0.12,0.12,168400
12/09/2002,0.12,0.12,0.105,0.105,210000
13/09/2002,0.105,0.105,0.1,0.1,50000
16/09/2002,0.1,0.1,0.1,0.1,85700
17/09/2002,0.1,0.1,0.1,0.1,20000
18/09/2002,0.1,0.1,0.092,0.092,64183
19/09/2002,0.092,0.092,0.09,0.09,95600
20/09/2002,0.094,0.094,0.094,0.094,16500
23/09/2002,0.092,0.092,0.09,0.09,102717
24/09/2002,0.09,0.09,0.09,0.09,10000
25/09/2002,0.09,0.09,0.09,0.09,7200
26/09/2002,0.09,0.09,0.088,0.088,88583
27/09/2002,0.088,0.089,0.088,0.089,30638
30/09/2002,0.088,0.088,0.086,0.086,26000
01/10/2002,0.088,0.088,0.088,0.088,31500
02/10/2002,0.09,0.09,0.09,0.09,66000
03/10/2002,0.09,0.09,0.09,0.09,0
04/10/2002,0.09,0.09,0.09,0.09,0
07/10/2002,0.086,0.095,0.085,0.095,59800
08/10/2002,0.085,0.085,0.085,0.085,100000
09/10/2002,0.085,0.085,0.085,0.085,0
10/10/2002,0.09,0.09,0.09,0.09,54000
11/10/2002,0.09,0.09,0.09,0.09,1495
14/10/2002,0.09,0.09,0.09,0.09,0
15/10/2002,0.09,0.09,0.09,0.09,123230
16/10/2002,0.09,0.09,0.09,0.09,50000
17/10/2002,0.085,0.085,0.085,0.085,4000
18/10/2002,0.086,0.086,0.086,0.086,2000
21/10/2002,0.086,0.086,0.086,0.086,6500
22/10/2002,0.086,0.086,0.086,0.086,16000
23/10/2002,0.087,0.087,0.085,0.085,100000
24/10/2002,0.085,0.085,0.085,0.085,38000
25/10/2002,0.085,0.09,0.085,0.086,165475
28/10/2002,0.09,0.09,0.09,0.09,800
29/10/2002,0.1,0.1,0.091,0.091,83000
30/10/2002,0.092,0.092,0.09,0.09,41322
31/10/2002,0.09,0.09,0.09,0.09,3000
01/11/2002,0.09,0.09,0.09,0.09,50000
04/11/2002,0.09,0.09,0.09,0.09,32258
05/11/2002,0.093,0.093,0.093,0.093,10000
06/11/2002,0.093,0.098,0.093,0.098,35000
07/11/2002,0.098,0.098,0.098,0.098,0
08/11/2002,0.093,0.093,0.089,0.09,14500
11/11/2002,0.089,0.089,0.088,0.088,75000
12/11/2002,0.088,0.088,0.088,0.088,0
13/11/2002,0.086,0.086,0.085,0.085,44000
14/11/2002,0.086,0.086,0.086,0.086,12000
15/11/2002,0.086,0.086,0.083,0.083,50050
18/11/2002,0.083,0.083,0.083,0.083,56000
19/11/2002,0.083,0.083,0.083,0.083,48750
20/11/2002,0.083,0.083,0.083,0.083,11388
21/11/2002,0.083,0.083,0.082,0.082,10000
22/11/2002,0.082,0.085,0.082,0.085,47000
25/11/2002,0.085,0.085,0.085,0.085,0
26/11/2002,0.09,0.09,0.082,0.09,44000
27/11/2002,0.088,0.089,0.088,0.089,100000
28/11/2002,0.089,0.089,0.083,0.089,49000
29/11/2002,0.083,0.086,0.083,0.086,8000
02/12/2002,0.086,0.086,0.086,0.086,10000
03/12/2002,0.086,0.086,0.086,0.086,7000
04/12/2002,0.088,0.088,0.088,0.088,2000
05/12/2002,0.086,0.086,0.086,0.086,10000
06/12/2002,0.089,0.09,0.089,0.09,118500
09/12/2002,0.09,0.09,0.09,0.09,110000
10/12/2002,0.085,0.085,0.085,0.085,35000
11/12/2002,0.085,0.085,0.085,0.085,30000
12/12/2002,0.085,0.085,0.085,0.085,10000
13/12/2002,0.085,0.088,0.085,0.088,154500
16/12/2002,0.086,0.086,0.086,0.086,16806
17/12/2002,0.086,0.089,0.086,0.089,50000
18/12/2002,0.087,0.087,0.087,0.087,15000
19/12/2002,0.087,0.088,0.087,0.088,18500
20/12/2002,0.089,0.089,0.089,0.089,30000
23/12/2002,0.089,0.089,0.089,0.089,10000
24/12/2002,0.089,0.089,0.089,0.089,0
27/12/2002,0.089,0.089,0.089,0.089,0
